;ID;Country;Total Cases;New Cases;Total Deaths;New Deaths;Total Recovered;New Recovered;Active Cases;Serious, Critical;Tot Cases/1M pop;Deaths/ 1M pop;Total Tests;Tests/ 1M pop;Continent;1 Case every X people;1 Death every X people;1 Test every X ppl
73;74.0;Australia;26980.0;6.0;861.0;2.0;24448.0;32.0;1671.0;10.0;1055.0;34.0;7438033.0;290916.0;Australia/Oceania;948.0;29695.0;3.0
74;75.0;Bosnia and Herzegovina;26081.0;;790.0;;18634.0;;6657.0;;7961.0;241.0;228942.0;69885.0;Europe;126.0;4147.0;14.0
75;76.0;Denmark;24357.0;;643.0;;18359.0;;5355.0;15.0;4202.0;111.0;3500492.0;603851.0;Europe;238.0;9015.0;2.0
76;77.0;S. Korea;23341.0;125.0;393.0;5.0;20832.0;182.0;2116.0;126.0;455.0;8.0;2268999.0;44248.0;Asia;2197.0;130482.0;23.0
77;78.0;Hungary;21200.0;750.0;709.0;7.0;4818.0;174.0;15673.0;32.0;2196.0;73.0;657437.0;68096.0;Europe;455.0;13617.0;15.0
78;79.0;Cameroon;20690.0;;416.0;;19124.0;;1150.0;30.0;775.0;16.0;149000.0;5582.0;Africa;1290.0;64166.0;179.0
79;80.0;Ivory Coast;19430.0;;120.0;;18875.0;;435.0;;733.0;5.0;154970.0;5843.0;Africa;1365.0;221032.0;171.0
80;81.0;Bulgaria;19283.0;;779.0;;13867.0;;4637.0;29.0;2780.0;112.0;502592.0;72461.0;Europe;360.0;8904.0;14.0
81;82.0;North Macedonia;17049.0;;710.0;;14186.0;;2153.0;3.0;8183.0;341.0;179404.0;86113.0;Europe;122.0;2934.0;12.0
82;83.0;Greece;16286.0;;357.0;;9989.0;;5940.0;73.0;1564.0;34.0;1233229.0;118454.0;Europe;639.0;29163.0;8.0
83;84.0;Madagascar;16167.0;;226.0;;14788.0;;1153.0;20.0;581.0;8.0;68564.0;2462.0;Africa;1723.0;123227.0;406.0
84;85.0;Croatia;15572.0;232.0;261.0;4.0;14111.0;296.0;1200.0;24.0;3799.0;64.0;279035.0;68069.0;Europe;263.0;15706.0;15.0
85;86.0;Senegal;14795.0;;303.0;;11718.0;;2774.0;23.0;878.0;18.0;169378.0;10057.0;Africa;1138.0;55584.0;99.0
86;87.0;Zambia;14443.0;;332.0;;13629.0;;482.0;;781.0;18.0;144624.0;7818.0;Africa;1281.0;55717.0;128.0
87;88.0;Sudan;13578.0;;836.0;;6760.0;;5982.0;;308.0;19.0;;;Africa;3246.0;52725.0;
88;89.0;Norway;13277.0;;267.0;;10371.0;;2639.0;2.0;2445.0;49.0;985249.0;181411.0;Europe;409.0;20341.0;6.0
89;90.0;Albania;12787.0;;370.0;;7139.0;;5278.0;18.0;4444.0;129.0;77852.0;27060.0;Europe;225.0;7776.0;37.0
90;91.0;Tunisia;12479.0;;174.0;;2386.0;;9919.0;88.0;1053.0;15.0;208632.0;17611.0;Africa;949.0;68086.0;57.0
91;92.0;Namibia;10663.0;;117.0;;8431.0;;2115.0;11.0;4179.0;46.0;91902.0;36022.0;Africa;239.0;21806.0;28.0
92;93.0;Malaysia;10576.0;71.0;133.0;;9666.0;64.0;777.0;6.0;326.0;4.0;1451697.0;44722.0;Asia;3069.0;244066.0;22.0
93;94.0;DRC;10537.0;;271.0;;10041.0;;225.0;;117.0;3.0;;;Africa;8557.0;332697.0;
94;95.0;Guinea;10434.0;;65.0;;9801.0;;568.0;24.0;790.0;5.0;32458.0;2457.0;Africa;1266.0;203258.0;407.0
95;96.0;Maldives;9885.0;;34.0;;8530.0;;1321.0;12.0;18215.0;63.0;142374.0;262345.0;Asia;55.0;15962.0;4.0
96;97.0;French Guiana;9762.0;;65.0;;9431.0;;266.0;6.0;32496.0;216.0;63714.0;212095.0;South America;31.0;4622.0;5.0
97;98.0;Tajikistan;9475.0;;74.0;;8244.0;;1157.0;;988.0;8.0;;;Asia;1012.0;129536.0;
98;99.0;Montenegro;9428.0;;151.0;;5728.0;;3549.0;;15011.0;240.0;64255.0;102303.0;Europe;67.0;4160.0;10.0
99;100.0;Finland;9379.0;91.0;343.0;;7850.0;;1186.0;4.0;1692.0;62.0;937004.0;169051.0;Europe;591.0;16160.0;6.0
100;101.0;Gabon;8716.0;;54.0;;7906.0;;756.0;2.0;3895.0;24.0;157828.0;70539.0;Africa;257.0;41435.0;14.0
101;102.0;Haiti;8646.0;;225.0;;6551.0;;1870.0;;756.0;20.0;26975.0;2359.0;North America;1322.0;50819.0;424.0
102;103.0;Luxembourg;8090.0;;124.0;;6862.0;;1104.0;1.0;12876.0;197.0;793895.0;1263583.0;Europe;78.0;5067.0;1.0
103;104.0;Myanmar;7827.0;535.0;133.0;3.0;2085.0;;5609.0;;144.0;2.0;224383.0;4118.0;Asia;6962.0;409730.0;243.0
104;105.0;Zimbabwe;7725.0;;227.0;;6007.0;;1491.0;;518.0;15.0;157772.0;10580.0;Africa;1930.0;65692.0;95.0
105;106.0;Slovakia;7629.0;360.0;41.0;;3978.0;90.0;3610.0;25.0;1397.0;8.0;428308.0;78441.0;Europe;716.0;133177.0;13.0
106;107.0;Mauritania;7425.0;;161.0;;7028.0;;236.0;3.0;1588.0;34.0;78262.0;16734.0;Africa;630.0;29049.0;60.0
107;108.0;Mozambique;7262.0;;49.0;;4350.0;;2863.0;;231.0;2.0;128805.0;4096.0;Africa;4331.0;641821.0;244.0
108;109.0;Uganda;6879.0;;69.0;;2961.0;;3849.0;;149.0;1.0;460690.0;10002.0;Africa;6695.0;667510.0;100.0
109;110.0;Jordan;6042.0;;35.0;;3812.0;;2195.0;13.0;591.0;3.0;1112679.0;108804.0;Asia;1693.0;292183.0;9.0
110;111.0;Malawi;5746.0;;179.0;;4140.0;;1427.0;4.0;299.0;9.0;51456.0;2674.0;Africa;3348.0;107485.0;374.0
111;112.0;Cabo Verde;5412.0;;54.0;;4837.0;;521.0;;9710.0;97.0;76576.0;137388.0;Africa;103.0;10322.0;7.0
112;113.0;Djibouti;5407.0;;61.0;;5338.0;;8.0;;5455.0;62.0;75166.0;75828.0;Africa;183.0;16250.0;13.0
113;114.0;Jamaica;5395.0;;76.0;;1444.0;;3875.0;7.0;1820.0;26.0;74069.0;24988.0;North America;549.0;39002.0;40.0
114;115.0;Eswatini;5343.0;;108.0;;4693.0;;542.0;11.0;4594.0;93.0;31969.0;27490.0;Africa;218.0;10768.0;36.0
115;116.0;Cuba;5270.0;;118.0;;4582.0;;570.0;8.0;465.0;10.0;561746.0;49602.0;North America;2149.0;95975.0;20.0
116;117.0;Nicaragua;5073.0;;149.0;;2913.0;;2011.0;;764.0;22.0;;;North America;1309.0;44581.0;
117;118.0;Hong Kong;5057.0;7.0;104.0;1.0;4749.0;;204.0;12.0;673.0;14.0;3311279.0;440857.0;Asia;1485.0;72221.0;2.0
118;119.0;Equatorial Guinea;5018.0;;83.0;;4509.0;;426.0;4.0;3551.0;59.0;58603.0;41472.0;Africa;282.0;17025.0;24.0
119;120.0;Congo;5005.0;;89.0;;3887.0;;1029.0;;902.0;16.0;;;Africa;1109.0;62341.0;
120;121.0;CAR;4802.0;;62.0;;1830.0;;2910.0;2.0;990.0;13.0;31723.0;6542.0;Africa;1010.0;78206.0;153.0
121;122.0;Suriname;4779.0;;101.0;;4560.0;;118.0;5.0;8130.0;172.0;13224.0;22496.0;South America;123.0;5820.0;44.0
122;123.0;Rwanda;4779.0;;27.0;;2995.0;;1757.0;;367.0;2.0;481283.0;36954.0;Africa;2725.0;482362.0;27.0
123;124.0;Slovenia;4694.0;;143.0;;3168.0;;1383.0;20.0;2258.0;69.0;207631.0;99870.0;Europe;443.0;14538.0;10.0
124;125.0;Guadeloupe;4487.0;;42.0;;2199.0;;2246.0;24.0;11214.0;105.0;47049.0;117581.0;North America;89.0;9527.0;9.0
125;126.0;Georgia;4399.0;259.0;25.0;;1705.0;62.0;2669.0;;1103.0;6.0;571486.0;143324.0;Asia;906.0;159495.0;7.0
126;127.0;Angola;4363.0;;159.0;;1473.0;;2731.0;8.0;132.0;5.0;65951.0;1993.0;Africa;7584.0;208120.0;502.0
127;128.0;Trinidad and Tobago;4136.0;;67.0;;1960.0;;2109.0;11.0;2953.0;48.0;29857.0;21318.0;North America;339.0;20904.0;47.0
128;129.0;Lithuania;4070.0;138.0;89.0;2.0;2253.0;7.0;1728.0;;1500.0;33.0;744174.0;274281.0;Europe;667.0;30485.0;4.0
129;130.0;Syria;3924.0;;181.0;;998.0;;2745.0;;223.0;10.0;;;Asia;4484.0;97213.0;
130;131.0;Aruba;3721.0;;25.0;;2501.0;;1195.0;11.0;34818.0;234.0;29610.0;277063.0;North America;29.0;4275.0;4.0
131;132.0;Bahamas;3618.0;;80.0;;1915.0;;1623.0;79.0;9180.0;203.0;18263.0;46340.0;North America;109.0;4926.0;22.0
132;133.0;Gambia;3552.0;10.0;110.0;;2012.0;1.0;1430.0;;1461.0;45.0;14956.0;6150.0;Africa;685.0;22106.0;163.0
133;134.0;Mayotte;3541.0;;40.0;;2964.0;;537.0;2.0;12910.0;146.0;13000.0;47396.0;Africa;77.0;6857.0;21.0
134;135.0;Thailand;3516.0;2.0;59.0;;3353.0;8.0;104.0;1.0;50.0;0.8;749213.0;10727.0;Asia;19864.0;1183742.0;93.0
135;136.0;Réunion;3501.0;;11.0;;2482.0;;1008.0;;3904.0;12.0;35419.0;39495.0;Africa;256.0;81526.0;25.0
136;137.0;Somalia;3465.0;;98.0;;2877.0;;490.0;;217.0;6.0;;;Africa;4615.0;163177.0;
137;138.0;Sri Lanka;3324.0;;13.0;;3129.0;;182.0;;155.0;0.6;273708.0;12770.0;Asia;6448.0;1648778.0;78.0
138;139.0;Estonia;3076.0;44.0;64.0;;2395.0;8.0;617.0;2.0;2318.0;48.0;197434.0;148811.0;Europe;431.0;20730.0;7.0
139;140.0;Mali;3034.0;;130.0;;2382.0;;522.0;;149.0;6.0;50528.0;2479.0;Africa;6717.0;156767.0;403.0
140;141.0;Malta;2856.0;;25.0;;2173.0;;658.0;;6464.0;57.0;238084.0;538875.0;Europe;155.0;17673.0;2.0
141;142.0;South Sudan;2664.0;;49.0;;1290.0;;1325.0;;237.0;4.0;12044.0;1073.0;Africa;4213.0;229057.0;932.0
142;143.0;Botswana;2567.0;;13.0;;624.0;;1930.0;1.0;1087.0;6.0;156054.0;66060.0;Africa;920.0;181716.0;15.0
143;144.0;Guyana;2535.0;;69.0;;1464.0;;1002.0;14.0;3219.0;88.0;12637.0;16048.0;South America;311.0;11412.0;62.0
144;145.0;Iceland;2476.0;;10.0;;2142.0;;324.0;;7245.0;29.0;263180.0;770084.0;Europe;138.0;34176.0;1.0
145;146.0;Benin;2325.0;;40.0;;1954.0;;331.0;;191.0;3.0;180486.0;14802.0;Africa;5245.0;304844.0;68.0
146;147.0;Guinea-Bissau;2324.0;;39.0;;1549.0;;736.0;5.0;1175.0;20.0;;;Africa;851.0;50728.0;
147;148.0;Sierra Leone;2183.0;;72.0;;1665.0;;446.0;;272.0;9.0;;;Africa;3671.0;111298.0;
148;149.0;Yemen;2029.0;;586.0;;1245.0;;198.0;;68.0;20.0;;;Asia;14772.0;51149.0;
149;150.0;Uruguay;1946.0;;47.0;;1661.0;;238.0;2.0;560.0;14.0;221313.0;63659.0;South America;1787.0;73969.0;16.0
150;151.0;Burkina Faso;1929.0;;56.0;;1252.0;;621.0;;92.0;3.0;;;Africa;10902.0;375541.0;
151;152.0;New Zealand;1827.0;3.0;25.0;;1737.0;;65.0;3.0;365.0;5.0;930779.0;186078.0;Australia/Oceania;2738.0;200084.0;5.0
152;153.0;Andorra;1753.0;;53.0;;1203.0;;497.0;4.0;22680.0;686.0;137457.0;1778366.0;Europe;44.0;1458.0;1.0
153;154.0;Belize;1706.0;37.0;22.0;1.0;1019.0;15.0;665.0;3.0;4273.0;55.0;13419.0;33610.0;North America;234.0;18148.0;30.0
154;155.0;Togo;1701.0;;41.0;;1297.0;;363.0;;204.0;5.0;85422.0;10264.0;Africa;4892.0;202978.0;97.0
155;156.0;Cyprus;1654.0;;22.0;;1369.0;;263.0;1.0;1368.0;18.0;362046.0;299363.0;Asia;731.0;54972.0;3.0
156;157.0;Latvia;1594.0;22.0;36.0;;1248.0;;310.0;;847.0;19.0;304221.0;161715.0;Europe;1180.0;52256.0;6.0
157;158.0;Lesotho;1507.0;;35.0;;766.0;;706.0;;702.0;16.0;18122.0;8444.0;Africa;1424.0;61319.0;118.0
158;159.0;French Polynesia;1469.0;75.0;5.0;3.0;1237.0;67.0;227.0;5.0;5222.0;18.0;26355.0;93695.0;Australia/Oceania;191.0;56257.0;11.0
159;160.0;Liberia;1337.0;;82.0;;1219.0;;36.0;;263.0;16.0;;;Africa;3803.0;62003.0;
160;161.0;Martinique;1290.0;;20.0;;98.0;;1172.0;9.0;3438.0;53.0;34717.0;92530.0;North America;291.0;18760.0;11.0
161;162.0;Niger;1193.0;;69.0;;1107.0;;17.0;;49.0;3.0;21016.0;861.0;Africa;20450.0;353580.0;1161.0
162;163.0;Chad;1164.0;;82.0;;997.0;;85.0;;70.0;5.0;;;Africa;14201.0;201586.0;
163;164.0;Vietnam;1069.0;;35.0;;991.0;;43.0;;11.0;0.4;1009145.0;10346.0;Asia;91244.0;2786863.0;97.0
164;165.0;Sao Tome and Principe;908.0;;15.0;;880.0;;13.0;;4126.0;68.0;4674.0;21238.0;Africa;242.0;14672.0;47.0
165;166.0;San Marino;723.0;;42.0;;669.0;;12.0;3.0;21297.0;1237.0;7470.0;220042.0;Europe;47.0;808.0;5.0
166;167.0;NO COUNTRY;712.0;;13.0;;651.0;;48.0;4.0;;;;;;;;
167;168.0;Turks and Caicos;676.0;4.0;5.0;;588.0;7.0;83.0;3.0;17406.0;129.0;3066.0;78945.0;North America;57.0;7767.0;13.0
168;169.0;Channel Islands;654.0;;48.0;;575.0;;31.0;2.0;3754.0;275.0;123884.0;711029.0;Europe;266.0;3630.0;1.0
169;170.0;Sint Maarten;616.0;22.0;21.0;1.0;517.0;5.0;78.0;6.0;14330.0;489.0;2720.0;63273.0;North America;70.0;2047.0;16.0
170;171.0;Papua New Guinea;527.0;;7.0;;232.0;;288.0;;59.0;0.8;17276.0;1923.0;Australia/Oceania;17050.0;1283610.0;520.0
171;172.0;Tanzania;509.0;;21.0;;183.0;;305.0;7.0;8.0;0.3;;;Africa;118095.0;2862401.0;
172;173.0;Taiwan;509.0;;7.0;;480.0;;22.0;;21.0;0.3;92368.0;3877.0;Asia;46811.0;3403834.0;258.0
173;174.0;Burundi;476.0;;1.0;;462.0;;13.0;;40.0;0.08;34140.0;2852.0;Africa;25145.0;11968862.0;351.0
174;175.0;Comoros;470.0;;7.0;;453.0;;10.0;;538.0;8.0;;;Africa;1859.0;124823.0;
175;176.0;Faeroe Islands;451.0;; ;;416.0;;35.0;;9222.0;;121707.0;2488590.0;Europe;108.0;;0.0
176;177.0;Mauritius;367.0;;10.0;;339.0;;18.0;;288.0;8.0;242944.0;190955.0;Africa;3467.0;127226.0;5.0
177;178.0;Saint Martin;367.0;;8.0;;273.0;;86.0;11.0;9455.0;206.0;3834.0;98776.0;North America;106.0;4852.0;10.0
178;179.0;Eritrea;364.0;; ;;309.0;;55.0;;102.0;;;;Africa;9774.0;;
179;180.0;Gibraltar;357.0;; ;;324.0;;33.0;;10597.0;;43941.0;1304313.0;Europe;94.0;;1.0
180;181.0;Isle of Man;340.0;;24.0;;312.0;;4.0;;3994.0;282.0;12213.0;143451.0;Europe;250.0;3547.0;7.0
181;182.0;Mongolia;313.0;; ;;302.0;;11.0;1.0;95.0;;66819.0;20308.0;Asia;10512.0;;49.0
182;183.0;Curaçao;301.0;;1.0;;104.0;;196.0;1.0;1833.0;6.0;1080.0;6575.0;North America;546.0;164249.0;152.0
183;184.0;Cambodia;275.0;; ;;274.0;;1.0;;16.0;;128969.0;7690.0;Asia;60988.0;;130.0
184;185.0;Bhutan;261.0;; ;;196.0;1.0;65.0;;337.0;;129899.0;167924.0;Asia;2964.0;;6.0
185;186.0;Cayman Islands;210.0;;1.0;;205.0;;4.0;;3187.0;15.0;38003.0;576686.0;North America;314.0;65899.0;2.0
186;187.0;Monaco;199.0;;1.0;;165.0;;33.0;1.0;5063.0;25.0;51953.0;1321757.0;Europe;198.0;39306.0;1.0
187;188.0;Barbados;189.0;;7.0;;174.0;;8.0;;657.0;24.0;21972.0;76436.0;North America;1521.0;41065.0;13.0
